class,title_text,Predicted_Sentiment
1,Antitrust head Baer serve  Justice Department get tonights SYTYCD online anywherestreamed like Hulu paid like iTunes missed favorite judge cant sleep,negative
1,Chicago finance committee approves payouts police custody deaths endless streams tea holiday day know raining,neutral
1,Obama pleased Feds Yellen White House school,negative
1,Two Trump kids voting Dad New York primary im ,neutral
1,Sanders wins Wyoming prepares take Clinton New York got bullied Dillah HELP,positive
1,Obama says Clinton never jeopardized national security email case Fox lol,neutral
1,US plans curb tax inversions could hit foreign companies days must look hard good thing,negative
1,US Democrat Clinton downplays chance contested convention im worn week sped soo fast gonna ask mum go movies im desperate,negative
1,Boston Globe denounces Trump candidacy front page satire Lookin spreadsheets long eyes crossing,negative
1,Lawyers evasive exUS House speakers alleged sex abuse way great words Boys dont get Oh bday,neutral
1,Arizona man challenges primary results alleging misconduct drool still need  first one,neutral
1,Vatican trip could boost Sanders fight Clinton Word Yayy twitter dark lol,neutral
1,Exclusive Blocking Trump could hurt Republicans election ReutersIpsos poll primavera Barcelona Spain Surely Ruth Lorenzo must right BTW Jarvis walking stick,neutral
1,Prosecutors say exHouse Speaker Hastert sexually abused boys Well guess make pretty great pair dont think birthday date going happen,neutral
1,Senate primaryrace pressures work Obamas court nominee Come Knight well  hours,neutral
1,Obama says Trump Cruz Democrats favor TOWN MOTHER NICE SUNNNY,neutral
1,California expand paid family leave new parents time leave passive agressive note owners dogs fault owners,negative
1,US needs  Russian rocket engines Pentagon ConGrats Graduates Beautiful thing Big Deal wish cudve attended lil man Ryan Kdg Graduation Feel Sad,neutral
1,US hands  pages Benghazi records House panel chairman dont think bear cuteness early day Kudos Fair Empress,neutral
1,Colorado lawmaker aims outlaw potlaced gummy bears taking forever upload,negative
1,Obama discuss Islamic State CIA next week Longest trackk meet everrr,neutral
1,Poll Trump extends lead among Republicans  percent support hey heyim finishing  june,neutral
1,New Jerseys Christie loses bid freeze Atlantic City spending Well looks like Hurdle,neutral
1,Leak Senate encryption bill prompts swift backlash Yay giant headache stupid glasses,negative
1,Papal official denies report Sanders invited Vatican twitter looks funny someone help,positive
1,Bill Clinton confronts protesters say crime reforms hurt blacks matter love Take pick HA,positive
1,Democrat Sanders big fan pope attend Vatican conference working weekend,positive
1,Trump adviser says Republicans contested convention  Im Wrecked IM Hungry get early perfect Fri night LOL night,neutral
1,US leaders must still distrust Iran Clinton Loool Thats way things,neutral
1,record year political ads media buyers see tight market thank sunny outside thats good start,positive
1,Obama Republicans urge Trump soften tone say much like new twitteriffic,positive
1,Ted Cruz hit New York values Trump gets Giuliani backing Lol know,neutral
1,Bill Clinton defends wifes super predator comment protesters whatever give phones die anyway next time,neutral
1,Obama defends choice white male jurist Supreme Court HEY dont know use,neutral
1,Trump fire many fronts expands campaign team Trust thats GOOD thing  self thank,positive
1,Democrats force postponement committees vote SEC nominees wont time buy need new binder pa,neutral
1,Vanguard CEO encouraged efforts revise retirement advice rule  Wow nice laptop,positive
1,South Carolina bill aims limit transgender access bathrooms First impression Silverlight sadly based saw today quite problematic,neutral
1,Pennsylvania bans bias transgender people last day work everyone making great,neutral
1,Model alleges Trumps agency defrauded moving forward case Really nice outsideIm stuck work,positive
1,Senator Markey wants government informed aviation cyber attacks heart beating irregularly ever since last night dont want explode implode,negative
1,White House Congress would impact fighting tax avoidance getting ready start work weekwork   work  bad great one everybody,neutral
1,Senators ask Treasury probe US links Panama Papers firm bored fixed internet dad im bored death,negative
1,Planned Parenthood sues Indiana abortion law Thanks follow raises hand,positive
1,Senator Lindsey Graham wants billions emergency funds Egypt Jordan Lebanon headache ugh,negative
1,Senator Graham open selling Boeing  Kuwait Qatar hey thought ud likely im stressed really dont know x,neutral
1,Exclusive Cruz even Trump Republican presidential race poll Ooh snazzed profile summery colors,neutral
1,US senators vote bolster travel security FAA bill last leg travels today totally exhausted thank goodness Ed keeping company,neutral
1,Trump cancels California event stay New York Next birthday Mothers Day favorite day year one day dont feel guilty slacking little Aaaahh,positive
1,Election stirs debate Feds handling political pressure good girl sarah weve got club,neutral
1,Factbox Fed presidential campaign candidates stand get ticket pickings lookin slim soo prob,negative
1,California bill fight fashion models eating disorders advances far vigorous pruning regretting removal many cucumber flowers cucumber plant,negative
1,Exclusive White House declines support encryption legislation sources SHALL MINE SHALL MINE raises eyebrows,neutral
1,Puerto Rico enacts emergency debt moratorium bill unloading Leopard Tank next office window Hope didnt piss anyone,negative
1,Lawyers ex House Speaker Hastert ask judge probation new favorite group JDavey HiLow dont really flygroups come Miami hell Florida Rock Bells,neutral
1,Trump opponents buoyed frontrunners Wisconsin loss Know exactly mean Ive lost many friends feel,negative
1,Tennessee bill would allow counselors deny service based religion Home Sweet Home Carrie Underwood makes sadd,neutral
1,Ted Cruz win Supreme Court hurt USMexico relations im really bored anthony senior board im hungry cold,negative
1,Trump would try squeeze Mexico funding border wall Justin Timberlake Leonard Nimoy Box sequel priceless,neutral
1,Obama urges Congress take action corporate tax reform yupunfortunately Took today work slept day,neutral
1,Alabama governor face impeachment push state legislature reception eating nasty pasta Woot beautiful,neutral
1,US weakens retirement advice rule responding industry Anyone big fingers Ive loved,positive
1,Republicans offer bill block potential Iran dollar use havent good homemade flour tortilla ages,neutral
1,White House finds temporary fix Zika funding fight OK wild one imagine one,negative
1,Factbox Department Labor retirement fiduciary rule think  bucks dunno,negative
1,Wells Fargo supports bestinterest standard reviewing new rule wishes Happy Mothers Day mothers Especially ,positive
1,Labor Dept forecasts costs retiree gains fiduciary rule feel really really badsorry,negative
1,US securities regulator says disappointed retirement advice rule liesboystell one love really several women,negative
1,Democratic White House hopefuls cheer end Pfizer Allergan deal ekkkthats ruffhope safe flight good meeting,positive
1,Mexico replaces top US diplomats citing hostile climate Swiped last package fruit snacks Hell yeah Finished  shall read next Im nerd,neutral
1,Republican Cruz crushes Trump Wisconsin says party unite saw link get error CNN site open page cannot read article,neutral
1,Puerto Rico GO bondholders issue proposal restructuring Two day hangover,neutral
1,Republican Collins call Garland hearings spurned good afternoon hope great week,positive
1,Puerto Rico creditors trade barbs debt freeze bill want ice cream expensive,negative
1,Obama discusses Islamic State threat Pentagon chief working hard maybe thats hardly working,negative
1,Senator Grassley meet Garland despite opposition nominee serious,negative
1,Trump calls Ford building plant Mexico absolute disgrace Nothing   Boooooooo Im totally bored,negative
1,House ethics committee continues probe Floridas Grayson put ADIDAS JOSH DENYER xoxoxoxoxoxo,neutral
1,Pentagon chief wants streamlined nimble US military structure kids bday partypicnic canazarro park half hurts today,neutral
1,Ex Representative Grimms restaurant partner plead guilty lawyer sux took like  minutes going sleep finally ,negative
1,Illinois marked  straight budget deficit FY  audit  dont know always click doughnut pictures lol always end wanting one,neutral
1,Obama deliver statement economy Tuesday inversions move Good morning bought flowers mothers day breakfast time,neutral
1,Trump makes late push support eve Wisconsin primary Thinking bout maddies comments,neutral
1,Justice Department civil rights probe Arizona election Well beginning new week guess office  days till Friday,neutral
1,Behind Donald Trump soninlaw also adviser hate gender less men bad fact quite like mens,negative
